0.245 0.5; 119.99999999999997 119.99999999999997 59.999999999999986 -29.999999999999993; 0.1 0.1 0.1 0.1
0.245 0.5; 117.6512169685227 119.9897697418229 59.691673090023464 -30.000368053551277; 0.11013662252414676 0.13433779234942872 0.10727564745269337 0.1142763546209658
0.245 0.5; 120.69708943512796 119.8677382050903 60.84724565633932 -29.070561869698842; 0.11032646365697406 0.13722798443411707 0.10940038360550546 0.11435400108166144
0.245 0.5; 122.17477710120207 117.10157865155287 60.89536996023054 -29.033991983157524; 0.11050950293839477 0.1371680811958862 0.10959885304417198 0.11487603861222441
0.245 0.5; 122.44499119302938 117.08339742027088 62.658109266405084 -26.674800182978423; 0.11013736536896378 0.13785725314514533 0.10989553560488545 0.11486500792957108
0.245 0.5; 122.70036492051057 117.07766068110546 54.13321003361685 -26.559560016614093; 0.11020898203459491 0.1378592168623756 0.10993633697398365 0.1148824648933891
0.245 0.5; 129.1929764052268 117.06710881679113 54.06968182319761 -26.493445020275235; 0.11718778043088071 0.13787475843244945 0.11006796357882115 0.11496762767833715
0.245 0.5; 129.2708997344973 114.86096112014974 53.52050291289006 -26.08472313411672; 0.11745954223664173 0.13785548773074213 0.11078905784307147 0.11426578201446652
0.245 0.5; 129.76517322325057 110.19251717192616 53.33481425946125 -27.65676616024947; 0.11893936015011876 0.1380597297226773 0.11894608357302403 0.11432136314311044
0.245 0.5; 137.7073488939503 109.81744946411453 53.296034101293785 -27.862182733395503; 0.11916124175111227 0.1380977439492481 0.11895853815556921 0.11494506258337822
0.245 0.5; 137.89855242977958 109.16745795065032 53.34530681918138 -33.71230724496159; 0.11915644890521433 0.1374349373195587 0.11896443746298052 0.12657006139878657
0.245 0.5; 138.3085287136879 107.92012069051916 50.402078758964464 -34.99501243494796; 0.12358338681087046 0.14473838561212807 0.11909106896441427 0.12483608234129183
0.245 0.5; 138.55954131357942 102.23329317798797 49.427820776220436 -35.66039869307993; 0.12304968420538075 0.14468676972168554 0.12055563695835882 0.13275108287405166
0.245 0.5; 138.6215959632259 102.11424399314531 50.107613777358246 -38.37695483101741; 0.12305753542240383 0.1459844884069082 0.12109368497447337 0.1329629809621355
0.245 0.5; 139.33381076732573 101.96300448377082 47.910123992780505 -40.492785757787274; 0.12312391626169072 0.14598311910515857 0.12107026457026544 0.13319345350536121
0.245 0.5; 145.90427192512345 101.36628888221303 48.247438635534664 -40.49712686127254; 0.12311260433484607 0.14598248748725592 0.12121872417110365 0.13319688350146291
0.245 0.5; 147.38157437385283 101.36243360132588 42.37366751182151 -40.50308737148405; 0.12301961853071355 0.14607758025654588 0.1220963106442146 0.13329275160820753
0.245 0.5; 147.57605364215797 101.3171314689143 41.065098911442284 -42.39431262888659; 0.12340483856610503 0.14605920155610208 0.12203668821718887 0.12998014982103318
0.245 0.5; 147.76125816509813 101.31449487360673 40.91866135643911 -50.33924009434459; 0.1230277643289297 0.14534142945711026 0.12197638694629336 0.12914354026652977
0.245 0.5; 147.76514878968132 99.15252323192357 40.91795488314223 -50.80148310855918; 0.12321075703276822 0.14535241992449205 0.12425410709211715 0.12914356375333644
0.245 0.5; 149.5475531021197 99.0404760977306 43.41816849937552 -53.439612847442795; 0.12322081001392432 0.14145913266520627 0.12436155622809178 0.12914871803297798
0.245 0.5; 148.17498300837536 96.9478482096661 43.41926068293725 -58.341310662774845; 0.12334029463257827 0.14149151517281278 0.12460201213613271 0.12920709387003385
0.245 0.5; 148.17513060386625 96.69578039843938 44.88292181182906 -62.42371158740339; 0.13473424325115085 0.14329720466263046 0.124752290073422 0.15474174514103511
0.245 0.5; 148.05433395719012 96.34155765783416 44.48102471469329 -62.61283745237749; 0.13545370219844988 0.14329923359703428 0.12519450005158106 0.1553088616590492
0.245 0.5; 155.8778203076464 96.33917135753131 44.68929392717245 -63.49142732338891; 0.1355561194823393 0.14247543098564222 0.12518865544100363 0.15530853361054572
0.245 0.5; 157.6013574195311 96.36420355640742 40.481801726081805 -63.50474884697456; 0.13534529437567608 0.1428699461274678 0.12518244619610128 0.155154479630161
0.245 0.5; 163.78824479804868 96.18329988850256 39.60733987349944 -64.12447958130888; 0.13546032548247727 0.14348260529689413 0.1251821739305301 0.1550965003321393
0.245 0.5; 172.96520026181776 96.17224826356001 39.60623241334533 -64.15242516219742; 0.13520459279050567 0.14331853924552473 0.12517721807057305 0.15432906047618333
0.245 0.5; 173.55187647411745 95.2550229136038 39.349346107394666 -66.02957990665783; 0.14398967988545258 0.14906827316820073 0.1253629487925035 0.1543288751028174
0.245 0.5; 174.16398960866064 91.78196314274712 39.0730964295083 -66.8548191368574; 0.1520924494631641 0.15814204809916818 0.12769169410532885 0.15147904523805508
0.245 0.5; -178.44593911581876 90.65803344700603 38.231408019349715 -66.85547709003771; 0.1520882237048371 0.1578436937123376 0.1276924272797481 0.15147702277667754
0.245 0.5; -172.3146828223383 90.65832500396917 38.230946206224 -68.39329562924404; 0.15230594834633873 0.1518391270110897 0.12772000359080912 0.1496294269730315
0.245 0.5; -171.09681695744555 90.20013373803951 38.22729351305416 -68.50933366803989; 0.15225529193189224 0.15184180344554984 0.12773884765257895 0.15036356782802704
0.245 0.5; -170.58477939959567 87.8446036022684 36.9241140996751 -69.08124589415218; 0.1522142793368325 0.15285988393216215 0.1279011145100835 0.14768274459510877
0.245 0.5; -170.05070395124494 87.00461107869026 32.45771394947153 -69.09046316016526; 0.15220393614481006 0.15302515471430453 0.12795206813190327 0.1476733053437629
0.245 0.5; -169.53295008850253 85.76539958153843 27.513381738140158 -67.81246428046414; 0.15086330289388847 0.15310431613440353 0.1279580253975947 0.1474257009203502
0.245 0.5; -166.27591251865957 85.5392788277064 27.44004295190906 -67.5571245361889; 0.1479519184453796 0.15280464266448393 0.12772576018957166 0.14739943508477332
0.245 0.5; -166.04635496057148 79.70155337418258 27.354237267493264 -69.29852171596565; 0.1479733318849789 0.1528269055413885 0.1277306275720564 0.14794900595168098
0.245 0.5; -166.0408279521742 76.6028296243818 28.889959307551575 -70.54327146179727; 0.14799619283236606 0.15157816750636766 0.1290791365323109 0.14745028051626122
0.245 0.5; -160.88228076798978 76.55484919358392 28.916418072854132 -71.13591458591225; 0.1449450823233292 0.15183678896188849 0.12353405813367414 0.14761940213023095
