0.245 0.5; 119.99999999999997 119.99999999999997 59.999999999999986 -29.999999999999993; 0.1 0.1 0.1 0.1
0.245 0.5; 120.29797954815382 116.76341109408028 59.43349007336382 -54.44160748868387; 0.11170358224361918 0.10697698988834355 0.11558556343155345 0.1081591102214162
0.245 0.5; 120.18783472396447 113.40792317554461 56.711648189230516 -54.98690207405136; 0.11709872731075091 0.1074954500431861 0.11512674349622493 0.10816216668304482
0.245 0.5; 121.39771084177566 110.72785350661515 48.21300597738313 -66.25129137552081; 0.1253327605307959 0.10940324484293246 0.11584163560199444 0.10874241503208569
0.245 0.5; 131.8557578000168 107.99806689607618 44.89247688337283 -67.08783777451124; 0.12693999428751226 0.1093845270607878 0.12037922210475616 0.11078199088822681
0.245 0.5; 153.69694363076786 107.9929290581719 44.580923358693 -66.68462283240065; 0.12693926580424397 0.10945655391128366 0.12040585093912407 0.11118653358396884
0.245 0.5; 169.56029301978816 108.440842826829 41.574748132610026 -54.140167271732054; 0.12872725102452157 0.10993449246837843 0.11941598847788583 0.13319729100045974
0.245 0.5; 170.1400456255824 108.43858056257918 36.445188821418576 -57.844673515996746; 0.12820034117586204 0.11170184199685602 0.11666503743644843 0.1373793424002497
0.245 0.5; 174.57438900328017 108.1931015226108 36.371628013589245 -56.087393639873376; 0.12808210716234392 0.11592266262673306 0.11799354124717867 0.14119464841934595
0.245 0.5; -178.7603639448115 106.68350070122985 23.850152130431937 -55.501902619963076; 0.12703148640637385 0.11609810340686239 0.1181370584788115 0.14124059029942398
0.245 0.5; -178.74196466773674 104.11599122534759 14.376722559139413 -55.27946389556976; 0.12703212622653134 0.11606495830174908 0.12047467266524525 0.14124160936462055
0.245 0.5; -169.3872733469867 100.15659985130685 14.373957405107854 -49.00524722037689; 0.12908919855805773 0.13455971678349954 0.12058911579606456 0.1454007420317479
0.245 0.5; -167.91672400207773 81.89221728902514 13.424845857981014 -48.97659409716984; 0.1305360674915702 0.13486294426134007 0.12122751123465084 0.1448298851722759
0.245 0.5; -166.17066993594898 80.29888027089832 4.775981474210011 -38.69378651501067; 0.1307459697075016 0.13888606306889245 0.12834233515887356 0.14453180892104456
0.245 0.5; -164.39350588719552 76.692404918963 -7.357014534999067 -37.94987609311397; 0.1289309727326586 0.13891954673073914 0.14001971161037566 0.14080385107825982
0.245 0.5; -148.71784647230106 77.09807087244918 -8.950145861171633 -37.94693370522018; 0.12892457708801308 0.1410418531553461 0.14000670426850773 0.14085760860170063
0.245 0.5; -146.51383643600545 76.83052303711214 -8.948825307597868 -7.36585828261107; 0.12915774283122228 0.13875502925165373 0.13905458962459988 0.14044083552012152
