0.645 0.5; -119.99999999999997 29.999999999999993 45.0 45.0; 0.18 0.18 0.18 0.18
0.645 0.5; -119.87066187029825 31.206344777439178 44.066559760502805 47.03024976752877; 0.16731032745620578 0.1679008293070888 0.16220307939136563 0.1473613207608525
0.645 0.5; -121.20219398452164 26.607874393757466 44.0156867470107 45.33374230805836; 0.1656957317031445 0.1678864708206943 0.16219258315491752 0.14788943549751804
0.645 0.5; -125.35055911739146 26.27945769973438 40.58943949270666 45.344012390145174; 0.16505324055601267 0.16781837904906285 0.15894076963255088 0.14788772286673596
0.645 0.5; -126.65295408722048 27.177044709468962 40.28929036537249 46.759640830686884; 0.16217658592767845 0.16641991192943684 0.15789413415630899 0.1478892628741268
0.645 0.5; -129.83959873291212 27.246833870304574 40.32346844514973 46.85237465633752; 0.14689929699969687 0.15137190232872938 0.15775946848740358 0.14298988508552352
0.645 0.5; -129.99016781678287 30.366190747051935 39.00664843020172 46.91599825196086; 0.14590099452678704 0.15055577564375253 0.15775804629706128 0.14253404050248925
0.645 0.5; -130.74701136227512 34.81253842521577 39.20099230629908 46.59396816459565; 0.14584261657331682 0.1517231907977008 0.15665116358112957 0.14252717486684585
0.645 0.5; -130.77072424698096 40.22207506723495 38.57777895745033 46.38332391595532; 0.14565635813978647 0.1516239926032014 0.15596441783169038 0.14252711302852372
0.645 0.5; -131.94154990947058 40.21855943679674 33.079887254512684 46.38324264739731; 0.14561112102112458 0.1470894884728743 0.1555482528526649 0.14238414160689333
0.645 0.5; -134.18726107612608 40.24513647294565 29.94431204950449 45.932333593410775; 0.1453248287758612 0.14707788103806457 0.15545246635192564 0.1395137717163573
0.645 0.5; -139.90229728501154 40.790418501349414 29.658333959640913 45.94411604487657; 0.14509882064948745 0.14206567001871953 0.1554135820905255 0.1382041741278505
0.645 0.5; -142.7359315428768 41.548542484498164 27.905312364633275 44.87558878263496; 0.14512464008596662 0.14272721301436594 0.1543550620460681 0.1383400246868076
0.645 0.5; -142.85381002758209 41.57553248151292 21.33018557262955 44.18344267166582; 0.14502706654614997 0.14272334245881493 0.15445512511398404 0.13827180374920522
0.645 0.5; -142.8539036830278 41.575965211334434 21.331057454061053 37.20736640765815; 0.14502335763725885 0.14271100288449734 0.15440229453020599 0.1381103167152143
0.645 0.5; -142.50577786444993 41.53736853151436 16.715280718137816 36.61941159111644; 0.14673623567951682 0.1425902837009947 0.15413314894752758 0.1380335317741636
0.645 0.5; -142.53065139518498 46.789535772937136 15.308610825637228 36.59392747683262; 0.14013695090476885 0.13775230893422222 0.15363298385886015 0.13877164573448275
0.645 0.5; -144.3461763384579 47.13736268251034 14.713051380360172 35.982217396060086; 0.14014111840118204 0.14040884048148453 0.15441465499627233 0.13882043021316642
0.645 0.5; -144.6327341068136 53.442571793148964 14.424776664985817 35.84304959950594; 0.14012723155445675 0.14031922935144786 0.15415456647424092 0.13817045610322948
0.645 0.5; -144.75947323128696 53.48258556524838 7.576276090201415 35.02319202669914; 0.1387747213166817 0.1402964259611856 0.15254992331706754 0.13819768883950323
0.645 0.5; -144.7598090415419 55.74828884702099 7.216470714211512 34.98645426850982; 0.13875405374741293 0.14056879732986455 0.1522842905181097 0.14116657196948848
