0.645 0.5; -119.99999999999999 29.999999999999993 45.0 45.0; 0.18 0.18 0.18 0.18
0.645 0.5; -127.33148522102849 44.77227772652824 45.24799773543345 43.48727429894733; 0.17255434108301762 0.16997218309187423 0.1738420484501314 0.17231109889372
0.645 0.5; -136.43998515431568 45.75299521850636 24.41799615173538 45.21476761613347; 0.1724179369285566 0.14626050478658484 0.17379339012404943 0.14849185127736875
0.645 0.5; -135.55482066796162 57.6015651162346 6.238778794515253 42.73884195422901; 0.1669338909299853 0.1456113973028997 0.1730476176795586 0.1475386626231732
0.645 0.5; -125.12986286095413 56.20097837548908 1.736468507841682 41.911005139441535; 0.16652181362592477 0.14562397296529017 0.171758977203761 0.14679847593478712
0.645 0.5; -125.34899514954654 63.415536628526745 0.07533721484232601 29.67077716143613; 0.16552212125951565 0.14563811293077428 0.14895638778068482 0.1552456052329852
0.645 0.5; -116.86500223272428 64.84916920882965 -2.5611371732646964 29.663148345222208; 0.16550749697574577 0.14555719418531424 0.1491894904044347 0.1544460819208248
0.645 0.5; -115.73103749459395 69.42838481671589 -3.1316299742654614 26.05556721175004; 0.16413112123016244 0.14566948701090873 0.14948718481220144 0.14983718527320689
0.645 0.5; -115.10191895064729 69.9499445386132 -17.85254285365786 33.728632760684945; 0.16359785107577504 0.1460764749044815 0.14889062770384717 0.14907951960745477
0.645 0.5; -107.96414348332883 67.54506618863998 -17.99718852376204 11.82767708006464; 0.1620871599114822 0.14291319065715913 0.14817213030668822 0.14913097638455647
0.645 0.5; -109.0345574545068 67.75869755894892 -22.32808667125978 11.108599511300403; 0.16209759059075837 0.14439895498514346 0.14816464802300605 0.14890499538118768
0.645 0.5; -108.90083264780245 80.53962766343618 -39.05538213916445 11.045932798969531; 0.16178922127854756 0.1444228855398409 0.14733854575518174 0.14885287498496597
0.645 0.5; -96.50101792020598 80.55364017676024 -52.094789474186044 10.054831133248426; 0.16177674176725293 0.13461084017013714 0.14734360002877164 0.1486755909136659
0.645 0.5; -94.59795821741999 82.2480400090309 -56.70801464798155 9.620013698572057; 0.15693561346643403 0.1292807823640993 0.14746671256331306 0.15001256373975283
0.645 0.5; -95.52161937160894 82.21245087039858 -61.24985236533187 8.509206951087293; 0.15681906375015955 0.12664780438764311 0.15158304821437918 0.15522290516175216
0.645 0.5; -101.14210994600833 80.82263172378927 -67.64593099662733 6.115992721525221; 0.14437359473096942 0.12546558793132417 0.15073223594982657 0.12202478241419408
0.645 0.5; -90.15591066706634 78.95022601178256 -75.7578207290434 5.970567063550396; 0.14426135508972288 0.13947301192253847 0.1507821708427688 0.12198863225655199
0.645 0.5; -93.60833644353876 76.91845592701273 -76.21804655794705 -4.77810166657203; 0.12098507971464778 0.1526324128426428 0.14453470122742051 0.1188284110103082
0.645 0.5; -93.61690323986456 74.28909707539022 -75.55212788820884 -29.259925260023522; 0.11980717161951156 0.15252009964563898 0.1449523891841117 0.12030362881057492
0.645 0.5; -97.35442088944342 72.61464132693463 -86.71359006646327 -24.075007598898882; 0.1208321159536421 0.14722501810473992 0.10557957137936572 0.12750959819229066
0.645 0.5; -96.87153619756904 50.60452916158238 -98.21782584085634 -23.869992001153584; 0.1205934842858103 0.1471276067317701 0.1052097896026032 0.13015559178656033
0.645 0.5; -94.4937129280177 51.58894768608949 -125.8910523289053 -23.61186173632445; 0.13044163971256845 0.1304149003936303 0.11624822853120713 0.10533720672801598
0.645 0.5; -87.19610034274048 43.05659851650997 -134.32748987554848 -13.528301694764535; 0.13279350280464158 0.11869385955150548 0.12910283251315446 0.10360039400900872
0.645 0.5; -88.11303927333817 41.724591441228924 -136.6183793053926 -13.296501767233902; 0.13294040215436242 0.11724604431866628 0.13163909567961185 0.1037229305894283
0.645 0.5; -88.09936684464348 27.813455840927638 -132.46209726069475 -3.2427360538925463; 0.13271647456265767 0.11771210925956857 0.13340337165560895 0.10857316010529006
0.645 0.5; -103.3543094137936 26.182323235985198 -131.59720726526447 -2.856967603520624; 0.13422551573805336 0.11692141096812596 0.13083410750326205 0.10331694549746741
0.645 0.5; -111.49995496139047 18.63675918787798 -134.33593328485836 0.010160251840717473; 0.13229355648121968 0.11622560097642665 0.12932932531875857 0.0999611615448306
0.645 0.5; -110.37677219517536 13.201007255706298 -134.15759081056032 12.555667945614935; 0.13226816058521856 0.10992181124974341 0.12929178615670972 0.09655448393908511
0.645 0.5; -110.13673636765438 17.11710188065996 -135.0725611156961 33.35506544826586; 0.1255661866320733 0.1071387193112467 0.11692070220344651 0.12073853378142307
0.645 0.5; -115.02474138775275 17.095362367421224 -136.58521310992464 34.896952449295185; 0.123392314914132 0.10641608078202654 0.1174135850939922 0.12073798287765491
0.645 0.5; -115.33965536978226 16.154373013002186 -136.09343625659287 37.95708768742022; 0.11926071491865532 0.10643115584164929 0.1172727650316451 0.12351630373396029
0.645 0.5; -127.40460119394133 12.541773205360448 -128.69355585206617 43.39233187045747; 0.12351466809866743 0.09906407545224781 0.12104250646685702 0.13841328609132617
0.645 0.5; -128.76358656726978 7.13930977926328 -128.32890724149615 43.77505997314961; 0.12088228151535416 0.09879634427777577 0.12079357297652232 0.13694944271778642
0.645 0.5; -140.06514490009013 -5.129384113836295 -124.75480195272142 46.18881213783912; 0.11901322013687751 0.09880931831499694 0.1230226261263112 0.13604195097400348
0.645 0.5; -140.06926348396206 -5.131578366084532 -124.71356391180414 73.83602053975018; 0.10877228891253574 0.09878650582950817 0.12300899188377083 0.13110975390371513
0.645 0.5; -137.9064483001543 -5.131965296273957 -105.82016894478478 70.9065150437826; 0.1064938314897447 0.11181594964936713 0.12712836782925138 0.13104911293266167
0.645 0.5; -123.61090680852953 -8.628740156909233 -103.63802557073215 76.4156529734086; 0.09619543489802472 0.12666379629063065 0.13269940326905522 0.13138564822382334
0.645 0.5; -123.55894441302087 -40.96792698478786 -103.65880181335018 76.41212294936369; 0.09619500211632033 0.12875462559350803 0.13293551032661838 0.1324742250330766
0.645 0.5; -124.16960549244472 -40.42515629804234 -71.10005009779643 76.05825977682058; 0.096428576229108 0.12875106099804148 0.13304157787020207 0.1294378599440355
0.645 0.5; -124.58980836692437 -38.305959410075616 -62.59664332975763 70.79293165141952; 0.09643268394689837 0.1305130510677169 0.14416260552123397 0.12944909140979763
0.645 0.5; -124.73592351563055 -38.27179972660502 -62.55652455854502 57.42187132276242; 0.09622226552334517 0.13073890389228618 0.14393882258573132 0.125829543212
0.645 0.5; -125.37721900693104 -36.944935758252115 -59.199252266752765 38.92420296030192; 0.09173515806763871 0.15038835508436943 0.14410938791581876 0.12480637128121472
0.645 0.5; -134.9893078415486 -40.67699094717903 -49.129609245913336 42.11705475092289; 0.1254830172256345 0.14752495084065578 0.15629536814896033 0.11825033912997762
0.645 0.5; -135.0278964374773 -45.5229281154141 -49.07829713850141 28.812036565040348; 0.1336828003798165 0.1475838299320272 0.14150417786284672 0.11847041404435177
0.645 0.5; -146.29174303053222 -45.63730987038544 -47.64775305366533 28.763677481033888; 0.1336442452377046 0.14784882582662093 0.14265471054193538 0.12003955327473298
0.645 0.5; -141.31023922818875 -34.597636199770946 -46.208705243899836 27.172182213229362; 0.13350845351450674 0.15277589774876424 0.15267689499129702 0.13408505012921262
0.645 0.5; -141.13559516352208 -43.04470292798462 -30.03451344335377 26.834561107366547; 0.1329522018778825 0.15412140506814268 0.15455200802415647 0.13543676183288678
0.645 0.5; -143.25944076448178 -44.08767049168656 -38.64707850786093 5.45343602277215; 0.13284435617925874 0.1496580307406565 0.15711283916635438 0.14670555395867038
0.645 0.5; -143.5239430172751 -40.3190880185141 -38.55635606402929 -6.148692109347208; 0.16638783932336754 0.1499497047276761 0.15799364310623126 0.14764436870066527
0.645 0.5; -153.7118782402534 -37.65475883910977 -40.121399362735374 -13.167991443543098; 0.16714667639483702 0.14986353846132625 0.1637054484416221 0.14776038087167662
0.645 0.5; -153.72313408825778 -29.734752830285853 -41.437270498734975 -13.555032372708181; 0.17188889008726077 0.1708784879862061 0.16498426647527598 0.16161044126927826
0.645 0.5; -153.7707029836732 -21.96382102142496 -45.09572914866638 -33.56229021888093; 0.17188910091292797 0.1739159056092917 0.166818413667859 0.16163879725888372
0.645 0.5; -155.0 -24.999999999999996 -45.0 -45.0; 0.18 0.18 0.18 0.18
