0.4 0.1; 135.0 45.0 29.999999999999993 29.999999999999993; 0.1 0.1 0.1 0.1
0.4 0.1; 135.0774344944451 42.14641391843887 27.733289567756472 29.989414430382826; 0.1292500162289751 0.1097780566984206 0.10837661858858753 0.11191882148954732
0.4 0.1; 130.1253209952588 42.122758436909066 28.685373057801666 29.598208739230962; 0.12914943588348043 0.11060291873708074 0.13459688318189947 0.11179165367238919
0.4 0.1; 130.1245807029635 39.02890355746035 28.684772287571036 30.05502243581634; 0.12884226155001005 0.11063492070237883 0.1345866108417395 0.11202365727311114
0.4 0.1; 130.11980487279985 36.554656948735854 28.207429591159944 32.7358901958477; 0.12896539603961185 0.11084579704905274 0.13456729165705028 0.11211884167299385
0.4 0.1; 127.67203442185692 34.11061542845301 28.208909111083173 34.19940790797664; 0.12928529135028877 0.1109124504444449 0.13461149310301215 0.112285081493725
0.4 0.1; 128.15489052173183 33.716750849557926 28.833322238926772 35.78263020875113; 0.12945291363262942 0.11113092448632154 0.1356104316018229 0.11528133281895199
0.4 0.1; 127.99914088618563 33.52755521422965 28.752851044246853 38.65007130663546; 0.1294515213228258 0.11117189931536249 0.1355067414231402 0.11561279528508765
0.4 0.1; 127.99170714893829 33.376780790264334 28.75684115510343 45.59669503115727; 0.13011039436938196 0.1126937154383007 0.13550050284667572 0.11552975211609343
0.4 0.1; 126.70941396606418 31.090439569097978 30.23053039690779 45.59272889009163; 0.13075805458057776 0.1128765234085886 0.13556523265068804 0.11554821010259134
0.4 0.1; 126.4563293057374 29.919670564087035 30.29221099089503 46.070961728904905; 0.13075833325571676 0.11301202829506192 0.13556775230882823 0.11556439963016371
0.4 0.1; 126.45792773719297 27.78109666620393 30.410444261167576 48.429963126429335; 0.13130952657692613 0.11358814905883749 0.13593565837552746 0.11554630500916448
0.4 0.1; 126.46230854904282 25.732426673050846 36.476230916786996 48.48328719179066; 0.13132334551062141 0.11431566112745063 0.1366779484153649 0.11582894300100488
0.4 0.1; 126.46546887117603 25.594800035887403 39.78526711840028 48.46862834823205; 0.13129779449562617 0.11440825321070422 0.1366901248815615 0.11583889100591505
0.4 0.1; 126.5149729849824 24.66396570594047 42.36589701195604 49.87479157556278; 0.13148547485736423 0.1144940788381415 0.13669099761177117 0.11704579080247697
0.4 0.1; 126.54918279385596 18.936872791735162 44.439721174388076 49.78896038685643; 0.13148512781747723 0.11450246451849107 0.13742652404599784 0.11714584065646906
0.4 0.1; 126.67840524151711 17.5749615455779 47.54114265673452 49.813690805686704; 0.1348458588116032 0.11557621022764779 0.13727581252085702 0.11786282831608415
0.4 0.1; 127.4224146133949 14.033902855725286 47.56021580477698 49.910701777052914; 0.1348514130700808 0.11594715565350901 0.13733545771165614 0.11813054539038424
0.4 0.1; 128.28249674956086 14.010291310394503 54.37721573367121 50.42078071314591; 0.13567829188795855 0.11616044300367695 0.13731827433392954 0.11902077608371897
0.4 0.1; 128.28369557097605 6.1080770010873495 54.611965102388844 50.23027049383341; 0.1356517624872126 0.11617366017290251 0.13730614868714333 0.121675910411036
0.4 0.1; 129.20741301238428 6.025981147964715 55.09044951742781 52.04843819024857; 0.1358010093910882 0.11645297556979342 0.1375680112463887 0.1207482423874048
0.4 0.1; 129.15340273440253 3.6852804674927993 55.063604615915466 52.13498908625096; 0.13181586275138682 0.11862313020062476 0.13947524976394385 0.12281976630999034
0.4 0.1; 129.33266592321212 1.5101720115483914 55.179490952625024 54.79651856507177; 0.1313775719631031 0.11862413548569399 0.1395579492026806 0.12732094997915813
0.4 0.1; 129.41549452380696 -1.2112242479448538 55.195931227294494 58.84704101169527; 0.1313918290971275 0.11878942562087312 0.1395343681161004 0.1273933753740447
0.4 0.1; 132.54966535225887 -1.4243473433768066 55.535294085105406 59.03660460653706; 0.13157378310544507 0.11808873760618187 0.1399558791745007 0.13201325606119677
0.4 0.1; 132.65194922947512 -2.8260261368815964 58.842633920188675 62.65419237278661; 0.13164450866750213 0.11792637801541382 0.13995670168399624 0.12989720042953015
0.4 0.1; 132.41902164912085 -7.778258502580037 61.296405011499424 62.77097684363557; 0.13174268049554097 0.11792712054186084 0.14011928781851027 0.1449493673145627
0.4 0.1; 128.10979628380784 -8.799613301520333 61.29609122643208 63.08505380050791; 0.131568861273161 0.11796294692186585 0.14011962133930292 0.14488948478187563
0.4 0.1; 128.10379187157957 -13.862857781890773 64.67723488677193 62.959152484036366; 0.13152239542798327 0.11899830340703516 0.14006057923777038 0.14461584543278702
0.4 0.1; 132.94981864526582 -14.627720285299112 64.89254461202363 65.4202843045805; 0.12268084448797456 0.12759818347071916 0.14009410674005765 0.14552449764926736
0.4 0.1; 133.0533410765805 -17.577682525653348 64.67122075943405 65.43759585042112; 0.12269419344704795 0.12759759592276687 0.14016379878681795 0.147644314883522
0.4 0.1; 134.45963440274835 -18.389110838924648 64.69532096713223 65.74094448490885; 0.13044662746362953 0.1275630325436439 0.14431617719375978 0.14769264986404682
0.4 0.1; 135.23516844064937 -18.692042005229585 62.33492467590616 66.06921173574663; 0.12912724671042508 0.12541453357875904 0.1461600366794429 0.1478344941539464
0.4 0.1; 135.42037712769212 -18.820061700799968 61.44581868885578 69.25947294014064; 0.12907955175172264 0.12507121111762912 0.14108661194890545 0.14302915566208704
0.4 0.1; 135.51820418012528 -19.0306355731054 60.12931209693466 71.39290052530531; 0.14040077802097253 0.12507706645796263 0.14066458115867103 0.14299087122531642
0.4 0.1; 136.59716576066666 -23.283712244975785 61.57988674731518 72.07252840683795; 0.14415718364249247 0.12541080195413315 0.15159853131556328 0.1429910563521754
0.4 0.1; 137.98367958220066 -24.683324118013775 66.41290842655374 72.38987441536551; 0.14357922843901477 0.12540981290347183 0.15195770470110082 0.1398857976238027
0.4 0.1; 137.97970759048937 -25.33574924906925 67.15711801864315 72.45462308899575; 0.16513447939424877 0.12440526468611872 0.14730805362988372 0.13972007560826738
0.4 0.1; 139.3942301650655 -25.806493436720206 70.5671447048648 72.52059282822049; 0.1651112392090646 0.12483798145846715 0.14472100850053493 0.138875901805743
0.4 0.1; 140.5508837150683 -26.707060693691798 74.08943407584364 73.17977808471824; 0.16242112014713136 0.1258030830536296 0.14539308695364686 0.1385560635657876
0.4 0.1; 140.5603192097162 -26.717256996656126 78.73061859607401 73.36690516512571; 0.16241353095450412 0.1259305268471763 0.14479923583071733 0.13857998788047765
0.4 0.1; 138.45044414947805 -29.03285477834406 78.80853288477945 74.76524510584069; 0.16249085191352444 0.12593752973898834 0.14479966453395754 0.13875293054317092
0.4 0.1; 138.29048516723122 -30.549084449380594 80.68770872935225 74.76395901037812; 0.16240869644194722 0.12638718483067424 0.14473381419444492 0.1386979201951595
