0.245 0.5; 119.99999999999997 119.99999999999997 59.999999999999986 -29.999999999999993; 0.1 0.1 0.1 0.1
0.245 0.5; 123.8047989984824 116.73218293280874 50.13154568780636 -16.916877113827173; 0.1148921895876798 0.10806235647936777 0.10791087408031884 0.1273573973885769
0.245 0.5; 123.8268427418351 110.59149051566204 50.12513102211218 -17.18289768584703; 0.1159677459313406 0.10903756698797519 0.1082115141480984 0.1273601558075884
0.245 0.5; 140.41092831973407 108.2243260732497 48.98601045184507 -22.85724060281221; 0.1161195105787208 0.1304997986918512 0.11208450525372265 0.1276429042148597
0.245 0.5; 141.29614485014977 92.89336833011414 49.01008661039805 -24.72289687891462; 0.11630280414091064 0.12986485738133416 0.11577401704138907 0.14695838165370312
0.245 0.5; 160.25758927343335 92.8462286605108 49.73141805823089 -24.430940796408915; 0.12564111357665902 0.11935601724891876 0.1159628320658855 0.14621106085039168
0.245 0.5; 162.3301119802406 93.04864348703438 45.683062696164875 -13.26291860300022; 0.12565959664624018 0.1294580571067609 0.11599280260445524 0.15274898355921052
0.245 0.5; 164.51119992570958 91.78537175347303 46.97453146848587 -12.951288925135765; 0.12725512926757335 0.14192041057880259 0.12842561580057002 0.15242811333077907
0.245 0.5; 167.49163901337224 90.20829871565195 33.63904016118404 1.5669263582164459; 0.14930607741472493 0.13962334909328 0.12763675334816954 0.1808755106253932
0.245 0.5; 167.56267115938286 78.37341433283433 36.46501683198795 2.8725576815445577; 0.1495044710381566 0.13935442886716357 0.12734934986476656 0.1612827484113155
0.245 0.5; 172.9350725271559 64.56231187863327 46.51488384302938 3.2573472090938824; 0.1533219647367036 0.13866371684214712 0.127205264927267 0.16003554065934805
0.245 0.5; 176.2704794452164 61.17349857201091 46.66990125257578 15.687167847569667; 0.15412703162832808 0.13871874222934122 0.11904521790167827 0.16101711797138085
0.245 0.5; 176.74114048172135 61.01834862492119 69.62601333124665 15.175818238682437; 0.13712296624029005 0.13848438980785577 0.13131114939096558 0.16097688103776303
0.245 0.5; 174.89818792472838 58.914572672193195 69.67019489439305 29.008160188365476; 0.13633476133981356 0.13496592851257586 0.12849418048532582 0.1580698532865481
0.245 0.5; 157.97189936068028 58.426005558504464 70.50799639626212 42.918220861297904; 0.13575472023190382 0.11861740472958729 0.12885601841608296 0.15345516406048365
0.245 0.5; 155.08071552212823 42.98932926249529 71.2011854563967 46.644328115501935; 0.13413617176751227 0.12226669891490065 0.14930161911312978 0.15092647300678694
