0.5 0.1; 135.0 45.0 29.999999999999993 29.999999999999993; 0.1 0.1 0.1 0.1
0.5 0.1; 122.83642884635773 46.556267020397506 26.31321320526689 35.79989029818223; 0.1383509594541224 0.10911743266551623 0.13239824879930404 0.1371849847762885
0.5 0.1; 113.80506474543502 47.38468617607702 25.300778932624816 35.73946228234064; 0.14755778520394208 0.13341817438378842 0.13098184191259152 0.13735353573486886
0.5 0.1; 109.7699796357031 52.60279575342697 18.216163462499345 27.561897565375308; 0.1466849510992649 0.12420947160094171 0.1256894751537098 0.14577804229158162
0.5 0.1; 107.8660323110643 77.27675725958767 18.175616304650152 33.31015479885935; 0.1456664185053631 0.12424466685787555 0.1263332724699257 0.14678126692366758
0.5 0.1; 110.55401101358011 82.51856918759768 12.537186508996838 25.94589362274297; 0.14452113159091914 0.12504053883979296 0.1294618371828254 0.14614874437782144
0.5 0.1; 110.34882868041423 85.5321342428346 15.215387173528773 3.687583761508233; 0.14398435149927444 0.12507285456744469 0.13148250021844232 0.14625126146843184
0.5 0.1; 104.9579504380677 92.1338267124112 18.948924340957635 -9.272263409095105; 0.12122174090826357 0.13893239503431365 0.13154555799575338 0.13784771713017974
0.5 0.1; 101.66415935648254 92.14265820267171 4.596987429061191 -10.75281882378182; 0.12121253824819611 0.13829064447577083 0.1437018007198904 0.1411720854689675
0.5 0.1; 101.51615160149156 94.38407499538377 -15.984544022264853 -13.700872196625198; 0.12154085787867763 0.13977371664630872 0.14401542289757727 0.13699522713851905
0.5 0.1; 101.32096530611861 102.63724497871593 -33.06762399044923 -14.464754419680434; 0.12185643538685607 0.1390552166695009 0.1437564464095154 0.13429725072826884
0.5 0.1; 85.97839817842704 98.96227302306026 -45.03481857450248 -14.290024841606138; 0.12416552632599669 0.13947419138227674 0.15704764351927003 0.13732054658039866
0.5 0.1; 85.04031000243793 102.74814909890172 -56.47448043390394 -11.752480989668102; 0.11562727459904976 0.13884296938900076 0.15774667945010065 0.13852821713385738
