0.57 0.69; -146.56849531944084 -44.68636573400739 19.256295039568624 123.28330984027424; 0.147915484174163 0.1998246755162877 0.12143547584259531 0.17380554631800468
0.57 0.69; -146.56753343612857 -44.78685306167072 19.254572489642868 120.45182690854874; 0.14791419444699982 0.19979438278222503 0.12143534784376815 0.17377843195524958
0.57 0.69; -146.46161108812598 -40.305213060438085 19.241919646315534 120.44364914764098; 0.14858011908188323 0.1997923228856047 0.12138740720785651 0.1737717683594179
0.57 0.69; -153.20390662592763 -40.13028386880593 19.254843036095163 120.48059095172525; 0.14858158320540055 0.19976795857328022 0.1213874189189609 0.1735296439743818
0.57 0.69; -154.5591639306605 -40.28891823409657 18.934428369661667 116.70748028369873; 0.1486192822934412 0.1995616252095992 0.12143430802741288 0.17352326703171492
0.57 0.69; -154.56518810624286 -37.5688072097749 18.801747811572433 116.62701957988143; 0.14828982760591464 0.19951639266326182 0.12159896489018047 0.1734478467902025
0.57 0.69; -155.06936269948716 -36.347215326277976 15.912009650475015 115.48087229219938; 0.14888315271562447 0.1990674124564627 0.12265237737879849 0.164677129562264
0.57 0.69; -156.5391973658104 -35.30088131978596 14.390881043475478 114.61092452628027; 0.1430594948622742 0.19880998856153992 0.12279582045119038 0.16467330656209417
0.57 0.69; -156.95183069530316 -35.312724454454546 14.23862950113746 107.70663662430007; 0.14330057261460033 0.1980786725597877 0.12432316272778375 0.16472946881416625
0.57 0.69; -156.4518603580402 -35.00212898680208 14.215971336889545 100.31025973092403; 0.14325654951411185 0.19773257705240796 0.12529884238656042 0.16471626848160084
0.57 0.69; -156.44804430492678 -34.94018594314251 14.216032714709735 96.05247614514765; 0.1432566014588196 0.1976532299509967 0.12529972239926782 0.16471626471541181
0.57 0.69; -158.05119235242003 -33.89331536681794 13.463623245937132 96.04582011217643; 0.14325405006166572 0.1965526798925912 0.12529979250380116 0.16459990159386756
0.57 0.69; -158.52042612407905 -34.58504355528607 13.315288430216308 94.54566417548979; 0.14326021930553368 0.19604783415947655 0.12530025387001875 0.16438102616783024
0.57 0.69; -158.77547293887542 -31.32040326298946 10.73070047928594 94.54557130228336; 0.1431607167306342 0.19468205036065678 0.12551323158453073 0.1646483800065506
0.57 0.69; -158.67116399775037 -31.221019817594534 10.699180040041668 90.33654926518793; 0.1439143153145627 0.1856685881724212 0.12681435217854284 0.1646471216222786
0.57 0.69; -158.89874746659032 -30.423627800159473 10.702964892090996 89.0752326796286; 0.14449677868920632 0.1848080606276802 0.1266400182159631 0.16464656817631554
