0.57 0.69; -146.56849531944084 -44.68636573400739 19.256295039568624 123.28330984027424; 0.147915484174163 0.1998246755162877 0.12143547584259531 0.17380554631800468
0.57 0.69; -145.9211945941405 -52.06585670209489 19.35952156707616 106.64120773494462; 0.1479152684844265 0.19240625859162894 0.11966000248859052 0.17382372758160297
0.57 0.69; -146.4817129030345 -35.21162936981121 17.154725836562225 100.05370127553613; 0.1505980582425578 0.18799034717402507 0.1250851328789779 0.17344205343868996
0.57 0.69; -146.4800924462481 -35.716661483430514 17.104350552843762 88.65994839998766; 0.15030560367866452 0.18501211626465233 0.1250534906110222 0.1730003700179189
0.57 0.69; -146.3946697915108 -34.583895058476145 13.420615253459363 58.31632353621941; 0.1502965072807028 0.1811329287060568 0.1267134790653189 0.1691932483236904
0.57 0.69; -156.34051341748088 -28.444911825169992 7.112191851381464 45.7899116502578; 0.16061747940905124 0.18071162024297005 0.12675249014583798 0.16085063086893797
0.57 0.69; -153.74116683179554 -14.347974656387075 7.651479567939109 45.662386463386746; 0.16062252567881571 0.1807052575056431 0.12678591163652983 0.16090886866059897
0.57 0.69; -153.41128709732507 -13.956260511888283 3.3315133855315713 19.82818394253128; 0.14320302881069163 0.1793467626719775 0.12699632955446266 0.16092424421530982
0.57 0.69; -154.7113403404009 -11.705780044419209 8.945868616200258 7.09392013685766; 0.1429786831539111 0.17946750270151007 0.12712527313544994 0.16035916455690974
0.57 0.69; -157.3160655367452 -11.293591650923352 1.3476979251374264 2.519827442823513; 0.11739829523209097 0.1407359818692586 0.11760047892248941 0.15696820714221044
0.57 0.69; -156.9448531223488 -10.559652723608965 1.352321006503837 -0.2958678027427407; 0.11752869226763539 0.14120895530907165 0.11745811822460278 0.15690366920690424
0.57 0.69; -156.7150959409016 -19.877652785565648 -12.883611505785613 -8.900968268403872; 0.12251894374324507 0.13436686237611348 0.1211607031450769 0.15824656499345505
0.57 0.69; -158.17374424201162 -16.63950851611876 -12.906644768722865 -18.99547723191693; 0.12263944096798958 0.1344032598165612 0.12531092962886603 0.15693258274168723
0.57 0.69; -153.92998352668673 -16.037733024062103 -15.852975323239608 -38.407706617080265; 0.14618004260862258 0.13214424137000105 0.14672359928163556 0.14599894914670414
0.57 0.69; -164.29657199230522 -8.374736810299318 -26.916959333394203 -41.70231017223169; 0.14837165826357784 0.12867827272758495 0.14402076197864078 0.14597788281838658
0.57 0.69; -160.1096036236374 -2.1138727242085746 -27.267417165547894 -50.63580450692291; 0.12918777570707024 0.1307891593241271 0.13994838938019324 0.1412475986021574
0.57 0.69; -169.70604786718923 -1.9334064371775859 -35.06843382451132 -50.625451497814424; 0.11621346984206406 0.13375587164372846 0.1353059592563584 0.14143858675175933
0.57 0.69; 179.37348548397682 -0.015696618031546983 -29.42864193121234 -54.48637470999724; 0.12213504927384608 0.1335353677855128 0.13531877838443443 0.14001586706247263
